0.000	0.697	3.0
0.697	22.105	1.0
22.105	39.335	1.0
39.335	43.700	1.0
43.700	53.870	1.0
53.870	62.647	1.0
62.647	68.870	1.0
68.870	79.226	1.0
79.226	99.010	1.0
99.010	104.815	1.0
104.815	118.979	1.0
118.979	138.995	1.0
138.995	145.821	1.0
145.821	172.199	1.0
172.199	182.834	1.0
182.834	186.688	1.0
186.688	232.478	1.0
232.478	253.980	1.0
253.980	264.986	1.0
264.986	271.488	1.0
271.488	278.965	1.0
278.965	288.485	1.0
288.485	307.989	1.0
307.989	315.002	1.0
315.002	326.983	1.0
326.983	359.956	1.0
359.956	371.008	1.0
371.008	378.439	1.0
378.439	413.455	1.0
413.455	493.796	1.0
493.796	499.415	1.0
499.415	635.762	1.0
635.762	668.920	1.0
668.920	711.088	1.0
711.088	734.772	0.0
734.772	741.367	0.0
741.367	751.491	0.0
751.491	753.116	0.0
753.116	768.023	0.0
768.023	779.726	0.0
779.726	796.862	0.0
796.862	801.506	0.0
801.506	810.562	0.0
810.562	816.321	0.0
816.321	822.033	0.0
822.033	835.918	0.0
835.918	928.194	2.0
928.194	949.092	2.0
949.092	965.161	1.0
965.161	987.823	1.0
987.823	1062.220	1.0
1062.220	1072.344	1.0
1072.344	1100.579	1.0
1100.579	1154.496	1.0
1154.496	1154.519	3.0
