0.000	3.669	4.0
3.669	79.830	1.0
79.830	86.564	3.0
86.564	89.815	3.0
89.815	92.369	3.0
92.369	94.459	3.0
94.459	98.035	3.0
98.035	114.149	3.0
114.149	125.295	3.0
125.295	128.360	3.0
128.360	140.016	3.0
140.016	209.630	3.0
209.630	257.649	3.0
257.649	292.432	3.0
292.432	347.928	3.0
347.928	355.590	1.0
355.590	356.101	1.0
356.101	366.690	1.0
366.690	427.712	2.0
427.712	447.356	2.0
447.356	462.634	2.0
462.634	464.074	2.0
464.074	468.950	2.0
468.950	512.743	1.0
512.743	634.694	0.0
634.694	680.484	0.0
680.484	710.484	0.0
710.484	756.506	0.0
756.506	783.023	1.0
783.023	824.541	1.0
824.541	828.442	1.0
828.442	859.788	1.0
859.788	868.659	1.0
868.659	888.999	1.0
888.999	934.696	1.0
934.696	937.808	1.0
937.808	948.907	1.0
948.907	959.216	1.0
959.216	991.353	1.0
991.353	1012.622	1.0
1012.622	1062.266	1.0
1062.266	1063.242	1.0
1063.242	1075.455	1.0
1075.455	1084.325	1.0
1084.325	1084.336	4.0
