0.000	0.139	4.0
0.139	12.399	0.0
12.399	273.020	0.0
273.020	347.138	0.0
347.138	364.646	0.0
364.646	406.906	0.0
406.906	468.114	0.0
468.114	472.294	0.0
472.294	478.703	0.0
478.703	540.468	0.0
540.468	583.517	0.0
583.517	692.326	0.0
692.326	707.233	0.0
707.233	724.091	0.0
724.091	729.896	0.0
729.896	739.695	0.0
739.695	745.639	0.0
745.639	755.020	0.0
755.020	757.714	0.0
757.714	846.089	0.0
846.089	861.878	0.0
861.878	868.844	0.0
868.844	875.810	0.0
875.810	905.114	0.0
905.114	917.838	0.0
917.838	927.730	0.0
927.730	952.250	0.0
952.250	964.975	0.0
964.975	972.730	0.0
972.730	979.557	0.0
979.557	986.616	0.0
986.616	992.328	0.0
992.328	1003.613	0.0
1003.613	1009.279	0.0
1009.279	1017.220	0.0
1017.220	1040.208	0.0
1040.208	1046.802	0.0
1046.802	1054.325	0.0
1054.325	1063.195	0.0
1063.195	1068.350	0.0
1068.350	1082.003	0.0
1082.003	1084.372	0.0
1084.372	1107.081	0.0
1107.081	1115.533	0.0
1115.533	1120.131	0.0
1120.131	1129.511	0.0
1129.511	1133.691	0.0
1133.691	1149.016	0.0
1149.016	1161.044	0.0
1161.044	1201.447	0.0
1201.447	1225.549	0.0
1225.549	1268.367	3.0
1268.367	1282.577	0.0
1282.577	1291.865	0.0
1291.865	1307.794	0.0
1307.794	1307.799	4.0
