0.000	0.882	2.0
0.882	14.721	1.0
14.721	124.645	0.0
124.645	127.942	0.0
127.942	287.881	0.0
287.881	315.095	1.0
315.095	321.411	0.0
321.411	328.980	0.0
328.980	346.117	0.0
346.117	398.687	0.0
398.687	428.362	0.0
428.362	432.541	0.0
432.541	447.170	0.0
447.170	520.220	0.0
520.220	526.071	1.0
526.071	633.626	1.0
633.626	639.988	0.0
639.988	641.892	0.0
641.892	644.679	0.0
644.679	682.342	0.0
682.342	698.874	0.0
698.874	769.788	1.0
769.788	785.670	1.0
785.670	789.432	1.0
789.432	806.568	0.0
806.568	809.912	0.0
809.912	929.077	0.0
929.077	944.170	0.0
944.170	957.173	0.0
957.173	973.009	0.0
973.009	984.294	0.0
984.294	1000.269	0.0
1000.269	1014.340	0.0
1014.340	1056.972	0.0
1056.972	1068.257	0.0
1068.257	1205.580	1.0
1205.580	1213.939	0.0
1213.939	1223.552	0.0
1223.552	1229.822	0.0
1229.822	1364.822	0.0
1364.822	1424.962	0.0
1424.962	1429.095	0.0
1429.095	1429.133	2.0
