0.000	0.975	1.0
0.975	25.310	0.0
25.310	31.161	0.0
31.161	38.777	0.0
38.777	39.195	0.0
39.195	53.034	0.0
53.034	67.477	0.0
67.477	81.688	0.0
81.688	100.264	0.0
100.264	104.025	0.0
104.025	116.100	0.0
116.100	135.651	0.0
135.651	146.100	0.0
146.100	156.595	0.0
156.595	173.500	0.0
173.500	188.453	0.0
188.453	198.531	0.0
198.531	216.410	0.0
216.410	232.246	0.0
232.246	233.871	0.0
233.871	247.339	0.0
247.339	254.955	0.0
254.955	262.525	0.0
262.525	270.327	0.0
270.327	274.135	0.0
274.135	375.652	0.0
375.652	384.058	0.0
384.058	503.130	0.0
503.130	533.595	0.0
533.595	541.536	0.0
541.536	549.013	0.0
549.013	554.028	0.0
554.028	561.505	0.0
561.505	567.774	0.0
567.774	588.161	0.0
588.161	594.431	0.0
594.431	600.700	0.0
600.700	601.536	0.0
601.536	609.849	0.0
609.849	620.669	0.0
620.669	633.998	0.0
633.998	671.939	0.0
671.939	678.162	0.0
678.162	678.580	0.0
678.580	688.611	0.0
688.611	778.194	0.0
778.194	784.834	0.0
784.834	785.670	0.0
785.670	790.686	0.0
790.686	797.327	0.0
797.327	804.432	0.0
804.432	812.838	0.0
812.838	820.361	0.0
820.361	828.302	0.0
828.302	994.325	0.0
994.325	1015.223	0.0
1015.223	1055.533	0.0
1055.533	1078.381	0.0
1078.381	1157.097	0.0
1157.097	1169.868	0.0
1169.868	1248.212	0.0
1248.212	1259.636	0.0
1259.636	1375.922	0.0
1375.922	1380.937	0.0
1380.937	1380.941	1.0
