0.000	149.211	4.0
149.211	168.623	2.0
168.623	169.227	3.0
169.227	174.800	3.0
174.800	186.456	2.0
186.456	309.429	2.0
309.429	325.126	2.0
325.126	686.986	2.0
686.986	708.812	2.0
708.812	740.066	2.0
740.066	752.141	2.0
752.141	842.466	2.0
842.466	855.098	2.0
855.098	868.705	2.0
868.705	879.943	2.0
879.943	891.646	2.0
891.646	938.829	2.0
938.829	947.467	2.0
947.467	953.318	2.0
953.318	1053.536	2.0
1053.536	1067.793	2.0
1067.793	1077.127	2.0
1077.127	1088.180	2.0
1088.180	1101.415	2.0
1101.415	1117.391	2.0
1117.391	1128.629	2.0
1128.629	1140.378	2.0
1140.378	1153.939	2.0
1153.939	1245.472	2.0
1245.472	1259.172	2.0
1259.172	1277.237	2.0
1277.237	1286.014	2.0
1286.014	1297.578	2.0
1297.578	1359.296	2.0
1359.296	1359.326	4.0
