0.000	2.647	4.0
2.647	10.263	1.0
10.263	16.533	0.0
16.533	46.579	0.0
46.579	52.941	0.0
52.941	85.821	0.0
85.821	106.208	0.0
106.208	128.313	0.0
128.313	134.118	0.0
134.118	165.883	0.0
165.883	189.336	0.0
189.336	212.416	0.0
212.416	216.131	0.0
216.131	223.562	0.0
223.562	236.472	0.0
236.472	260.807	0.0
260.807	309.383	0.0
309.383	353.593	0.0
353.593	361.210	0.0
361.210	367.154	0.0
367.154	406.163	0.0
406.163	442.572	0.0
442.572	450.560	0.0
450.560	501.737	0.0
501.737	502.155	0.0
502.155	508.796	0.0
508.796	517.526	0.0
517.526	521.660	0.0
521.660	532.016	0.0
532.016	549.431	0.0
549.431	567.496	0.0
567.496	569.121	0.0
569.121	572.047	0.0
572.047	595.081	3.0
595.081	606.598	0.0
606.598	609.988	0.0
609.988	621.830	0.0
621.830	629.864	0.0
629.864	630.282	0.0
630.282	646.954	0.0
646.954	657.868	0.0
657.868	731.243	0.0
731.243	740.717	0.0
740.717	790.129	0.0
790.129	806.058	0.0
806.058	822.497	0.0
822.497	838.101	0.0
838.101	844.742	0.0
844.742	851.429	0.0
851.429	858.349	0.0
858.349	868.566	0.0
868.566	904.046	0.0
904.046	925.501	0.0
925.501	932.281	0.0
932.281	932.653	0.0
932.653	942.359	0.0
942.359	949.882	0.0
949.882	956.151	0.0
956.151	969.340	0.0
969.340	976.120	0.0
976.120	1001.337	0.0
1001.337	1009.279	1.0
1009.279	1015.687	0.0
1015.687	1022.560	0.0
1022.560	1032.452	0.0
1032.452	1063.938	0.0
1063.938	1070.393	0.0
1070.393	1083.490	0.0
1083.490	1091.477	0.0
1091.477	1104.480	0.0
1104.480	1105.363	0.0
1105.363	1106.617	0.0
1106.617	1111.168	0.0
1111.168	1121.384	0.0
1121.384	1133.366	0.0
1133.366	1149.248	0.0
1149.248	1162.623	0.0
1162.623	1171.493	0.0
1171.493	1185.843	0.0
1185.843	1189.326	0.0
1189.326	1189.744	0.0
1189.744	1214.682	0.0
1214.682	1214.721	4.0
