0.000	0.975	3.0
0.975	4.969	1.0
4.969	19.365	1.0
19.365	29.211	2.0
29.211	43.003	2.0
43.003	49.876	0.0
49.876	60.279	2.0
60.279	66.502	2.0
66.502	91.672	2.0
91.672	118.004	0.0
118.004	195.326	2.0
195.326	201.085	0.0
201.085	210.280	0.0
210.280	328.284	1.0
328.284	450.467	1.0
450.467	463.285	1.0
463.285	482.975	1.0
482.975	501.923	1.0
501.923	652.063	1.0
652.063	690.840	1.0
690.840	708.534	1.0
708.534	735.655	0.0
735.655	743.224	0.0
743.224	869.076	0.0
869.076	870.423	1.0
870.423	883.937	1.0
883.937	888.860	1.0
888.860	1071.880	1.0
1071.880	1073.180	2.0
1073.180	1086.555	2.0
1086.555	1105.781	2.0
1105.781	1112.004	1.0
1112.004	1112.032	3.0
