0.000	0.464	4.0
0.464	16.765	0.0
16.765	20.108	0.0
20.108	26.424	0.0
26.424	28.932	0.0
28.932	35.248	0.0
35.248	73.468	0.0
73.468	79.830	0.0
79.830	90.836	0.0
90.836	96.781	0.0
96.781	155.063	0.0
155.063	165.651	0.0
165.651	166.394	0.0
166.394	180.605	0.0
180.605	184.506	1.0
184.506	189.196	1.0
189.196	189.568	0.0
189.568	193.515	0.0
193.515	197.137	0.0
197.137	202.942	0.0
202.942	229.924	0.0
229.924	233.871	0.0
233.871	257.788	0.0
257.788	264.847	0.0
264.847	267.680	0.0
267.680	284.491	0.0
284.491	287.927	0.0
287.927	460.591	0.0
460.591	465.607	0.0
465.607	588.022	0.0
588.022	593.363	0.0
593.363	597.775	0.0
597.775	607.388	0.0
607.388	613.657	0.0
613.657	624.756	0.0
624.756	633.301	0.0
633.301	642.310	0.0
642.310	651.831	0.0
651.831	747.961	0.0
747.961	755.577	0.0
755.577	777.729	0.0
777.729	791.475	0.0
791.475	805.222	0.0
805.222	816.506	0.0
816.506	820.686	0.0
820.686	834.061	0.0
834.061	846.600	0.0
846.600	857.884	0.0
857.884	869.169	0.0
869.169	968.597	0.0
968.597	976.538	0.0
976.538	1001.291	0.0
1001.291	1005.470	0.0
1005.470	1024.789	0.0
1024.789	1027.297	0.0
1027.297	1056.926	0.0
1056.926	1072.390	0.0
1072.390	1088.830	0.0
1088.830	1120.502	0.0
1120.502	1124.728	0.0
1124.728	1138.985	0.0
1138.985	1145.719	0.0
1145.719	1160.069	0.0
1160.069	1165.502	0.0
1165.502	1174.651	0.0
1174.651	1189.280	0.0
1189.280	1196.617	0.0
1196.617	1228.243	0.0
1228.243	1247.608	0.0
1247.608	1251.881	0.0
1251.881	1262.701	0.0
1262.701	1268.924	3.0
1268.924	1276.819	2.0
1276.819	1281.463	2.0
1281.463	1311.463	2.0
1311.463	1317.686	0.0
1317.686	1322.376	0.0
1322.376	1346.432	0.0
1346.432	1356.417	0.0
1356.417	1407.919	0.0
1407.919	1454.823	0.0
1454.823	1462.625	0.0
1462.625	1467.315	0.0
1467.315	1497.316	0.0
1497.316	1569.390	0.0
1569.390	1591.914	0.0
1591.914	1607.703	0.0
1607.703	1612.719	0.0
1612.719	1714.283	0.0
1714.283	1718.416	0.0
1718.416	1718.447	4.0
