0.000	0.511	4.0
0.511	12.167	1.0
12.167	15.464	3.0
15.464	23.359	3.0
23.359	28.003	0.0
28.003	33.112	0.0
33.112	45.604	0.0
45.604	54.846	0.0
54.846	58.096	3.0
58.096	69.846	0.0
69.846	75.000	2.0
75.000	84.381	2.0
84.381	90.883	2.0
90.883	183.252	3.0
183.252	187.014	0.0
187.014	216.874	0.0
216.874	229.413	1.0
229.413	266.658	1.0
266.658	301.952	3.0
301.952	307.757	2.0
307.757	313.887	0.0
313.887	319.367	0.0
319.367	325.358	0.0
325.358	334.042	0.0
334.042	356.937	2.0
356.937	361.488	2.0
361.488	380.389	2.0
380.389	396.365	1.0
396.365	406.999	2.0
406.999	411.365	0.0
411.365	432.866	3.0
432.866	437.371	0.0
437.371	443.966	0.0
443.966	451.582	2.0
451.582	455.250	0.0
455.250	462.263	0.0
462.263	468.161	0.0
468.161	471.829	3.0
471.829	476.520	2.0
476.520	485.854	2.0
485.854	496.257	1.0
496.257	504.105	2.0
504.105	523.285	3.0
523.285	574.322	1.0
574.322	585.096	1.0
585.096	595.313	1.0
595.313	601.768	3.0
601.768	607.202	3.0
607.202	621.738	3.0
621.738	662.372	3.0
662.372	664.694	2.0
664.694	673.982	1.0
673.982	682.063	0.0
682.063	698.270	3.0
698.270	717.497	2.0
717.497	726.506	3.0
726.506	737.001	3.0
737.001	762.776	3.0
762.776	767.420	3.0
767.420	774.200	2.0
774.200	777.311	3.0
777.311	779.215	3.0
779.215	781.537	3.0
781.537	790.500	2.0
790.500	822.033	3.0
822.033	853.798	1.0
853.798	878.875	1.0
878.875	923.318	1.0
923.318	928.287	2.0
928.287	950.161	1.0
950.161	992.885	2.0
992.885	998.319	1.0
998.319	1001.987	1.0
1001.987	1008.814	1.0
1008.814	1045.130	2.0
1045.130	1051.028	1.0
1051.028	1053.768	2.0
1053.768	1061.477	0.0
1061.477	1062.824	3.0
1062.824	1076.431	3.0
1076.431	1118.319	0.0
1118.319	1123.335	1.0
1123.335	1139.775	1.0
1139.775	1152.731	0.0
1152.731	1171.772	2.0
1171.772	1247.933	1.0
1247.933	1258.196	2.0
1258.196	1271.710	1.0
1271.710	1274.497	1.0
1274.497	1567.393	1.0
1567.393	1585.784	0.0
1585.784	1590.938	3.0
1590.938	1596.651	1.0
1596.651	1606.124	0.0
1606.124	1622.750	1.0
1622.750	1622.784	4.0
