0.000	3.715	4.0
3.715	30.790	3.0
30.790	38.174	0.0
38.174	45.976	0.0
45.976	73.607	0.0
73.607	88.654	0.0
88.654	115.403	3.0
115.403	129.474	0.0
129.474	142.385	0.0
142.385	157.431	0.0
157.431	163.283	2.0
163.283	190.404	2.0
190.404	208.840	0.0
208.840	226.673	0.0
226.673	231.271	0.0
231.271	234.243	0.0
234.243	239.073	0.0
239.073	260.899	0.0
260.899	275.110	0.0
275.110	279.615	0.0
279.615	297.494	0.0
297.494	306.271	0.0
306.271	312.355	0.0
312.355	334.971	0.0
334.971	352.107	0.0
352.107	352.432	0.0
352.432	355.405	0.0
355.405	380.250	0.0
380.250	390.931	0.0
390.931	403.284	0.0
403.284	423.764	0.0
423.764	434.863	0.0
434.863	460.220	0.0
460.220	469.182	0.0
469.182	562.155	0.0
562.155	568.517	0.0
568.517	572.929	0.0
572.929	605.112	0.0
605.112	621.320	0.0
621.320	635.995	0.0
635.995	644.586	0.0
644.586	665.577	0.0
665.577	670.035	0.0
670.035	690.933	0.0
690.933	715.175	0.0
715.175	739.741	0.0
739.741	743.828	0.0
743.828	777.961	0.0
777.961	788.178	0.0
788.178	815.531	0.0
815.531	818.736	1.0
818.736	866.011	1.0
866.011	885.098	0.0
885.098	903.303	0.0
903.303	908.318	0.0
908.318	914.170	0.0
914.170	925.408	0.0
925.408	1012.529	0.0
1012.529	1019.263	0.0
1019.263	1023.814	0.0
1023.814	1027.204	0.0
1027.204	1065.889	0.0
1065.889	1070.440	0.0
1070.440	1091.013	0.0
1091.013	1095.192	0.0
1095.192	1128.536	0.0
1128.536	1129.279	0.0
1129.279	1138.846	0.0
1138.846	1150.038	0.0
1150.038	1150.070	4.0
