0.000	1.254	4.0
1.254	6.084	0.0
6.084	36.873	0.0
36.873	85.682	0.0
85.682	91.254	0.0
91.254	150.651	0.0
150.651	156.828	0.0
156.828	161.193	0.0
161.193	169.227	0.0
169.227	189.614	0.0
189.614	214.367	0.0
214.367	240.977	0.0
240.977	259.599	0.0
259.599	347.185	0.0
347.185	607.806	0.0
607.806	615.747	0.0
615.747	707.187	0.0
707.187	718.704	0.0
718.704	758.271	0.0
758.271	767.559	0.0
767.559	836.243	0.0
836.243	841.630	0.0
841.630	895.315	0.0
895.315	903.628	0.0
903.628	926.012	0.0
926.012	933.303	0.0
933.303	985.966	0.0
985.966	991.817	0.0
991.817	1118.877	0.0
1118.877	1134.248	0.0
1134.248	1150.920	3.0
1150.920	1164.899	3.0
1164.899	1190.905	1.0
1190.905	1202.887	1.0
1202.887	1210.224	3.0
1210.224	1223.459	3.0
1223.459	1254.296	1.0
1254.296	1268.924	1.0
1268.924	1288.893	1.0
1288.893	1296.231	1.0
1296.231	1318.243	1.0
1318.243	1327.763	1.0
1327.763	1368.352	1.0
1368.352	1375.179	0.0
1375.179	1384.374	2.0
1384.374	1390.643	2.0
1390.643	1390.665	4.0
