0.000	721.165	4.0
721.165	725.066	2.0
725.066	734.633	2.0
734.633	741.227	0.0
741.227	755.066	0.0
755.066	794.030	2.0
794.030	798.859	2.0
798.859	809.633	2.0
809.633	814.463	0.0
814.463	823.472	0.0
823.472	837.265	0.0
837.265	839.076	2.0
839.076	872.652	2.0
872.652	878.643	0.0
878.643	890.671	2.0
890.671	901.445	1.0
901.445	912.823	2.0
912.823	921.832	0.0
921.832	929.681	0.0
929.681	975.842	0.0
975.842	999.573	0.0
999.573	1076.106	3.0
1076.106	1086.694	1.0
1086.694	1150.317	1.0
1150.317	1166.292	1.0
1166.292	1323.955	1.0
1323.955	1480.737	3.0
1480.737	1527.687	3.0
1527.687	1536.836	3.0
1536.836	1642.487	3.0
1642.487	1654.236	3.0
1654.236	1698.586	3.0
1698.586	1714.608	3.0
1714.608	1800.522	1.0
1800.522	1813.757	0.0
1813.757	1916.343	3.0
1916.343	1931.018	3.0
1931.018	1994.362	0.0
1994.362	2041.545	3.0
2041.545	2041.563	4.0
